id_jednostki,sektor,klasa,pkd,woj,waga,source,jedna_zmiana
553448bf7663a805ee0d3f3bdaef55d934cf15f8,2,S,I,16,,cbop,FALSE
bbf2321c65b587bc082e05719e74041dbb9f9362,2,M,C,16,,cbop,FALSE
236b63f7c649473404e95f2724c2a1014f2e1fe0,2,D,F,16,,cbop,TRUE
bdaec4bb3ef2cdc977bee97bc28db95e109463b1,2,M,D.E,16,,cbop,TRUE
175e6ee8b1a244ef564116f6b5ffeca000ef4096,2,M,G,16,,cbop,TRUE
fe1febeb1c5d4b04ec70ba2c5521a2ff2f83c41f,2,M,D.E,16,,cbop,TRUE
be79205fafeecd9df9fb105a427a2cc99d90c88c,2,D,H,16,,cbop,FALSE
956e3ab7db4a38a062b8e3c4f7a906e039671612,2,M,G,16,,cbop,TRUE
a6f02aca77d0b5ec2bca6e20570f01ee81c64022,2,D,N,16,,cbop,FALSE
c28b0dbbe04a7b918f543654d89ea8b918c550d2,2,M,G,16,,cbop,TRUE
2e2ad7da89b1bcda32a648bc115d4519f929de31,2,M,G,16,,cbop,FALSE
68e669a06eedf02fd1c53ee3e3d7298ff5649f8b,2,D,F,16,,cbop,TRUE
b654434eac64946a8ba9dcd0fd8bb026daa4d26a,2,S,C,16,,cbop,TRUE
0d9b787aef93a6b2fcc83c342a89cae8ee57c387,2,S,C,16,,cbop,FALSE
df2d15257790430c6ed481bde9f61016073d130a,2,M,C,16,,cbop,TRUE
47c95ac7c6f4c456578e98413c65887c0e3344f0,2,M,N,14,,cbop,TRUE
e4fcab9e9e351d29edeb46d213711d6e92812d9e,2,M,N,16,,cbop,TRUE
b58a9c2b829db03c7de9fb24ac77d903fab6d882,2,M,R.S,16,,cbop,TRUE
5bf6dc4290f355e9555ef84bb1eb858cffe6c496,2,D,C,14,,cbop,TRUE
0dc81c5abff593b982a5988fc3ff4be374586052,2,M,G,16,,cbop,TRUE
a896842dad621ea66b71cac8ecce4b7774b3204a,2,D,H,16,,cbop,FALSE
65430a99378353befc8638950dff89151175e4ab,2,M,G,16,,cbop,FALSE
6f1884a7bb1a6c5a10f940cc90c322181452419a,2,D,C,16,,cbop,TRUE
1a1168f88a3feed45d6f4a9da2d18c8a29a2e08f,2,M,I,16,,cbop,TRUE
42c5a5959029f12efa6101d50c92a113c11a21aa,2,M,R.S,16,,cbop,TRUE
331be7b64f6581da39e61bac7fa019dfb406a102,2,M,G,16,,cbop,TRUE
c2cb5d430d2d3d2f0b46f58073d1318a10b0512c,2,S,F,16,,cbop,TRUE
db45bc85b1eb9835d7d61ef5a3f323cdb3994f97,2,M,M,16,,cbop,TRUE
0d655fff323646951c93d3171817ea60b9a1208e,2,M,C,14,,cbop,TRUE
fe4d1a7533652d018f774fa168d114ad5e84059d,2,M,I,14,,cbop,FALSE
f71895ac1d8215d5e866d47121f41dbed1833f47,2,M,F,14,,cbop,TRUE
33366c561c399e267543d5f833ec7c4d398d19bf,1,S,Q,14,,cbop,TRUE
b7d4d1e8f6799cafc0d8f277d5761def507127ad,2,M,N,14,,cbop,TRUE
0cee685736394a67d384cde49a8d016d195b764d,2,D,N,14,,cbop,TRUE
3e3d4a6cd2224bcf3756dda147eb2d0b68dbac2c,2,M,G,14,,cbop,FALSE
8abf0fc7555c0c58ab8e1dd4b4d6060f28031cd2,2,M,R.S,14,,cbop,TRUE
cf833a6a0a36331443c3ac69db7092b92bf4cd1f,2,S,H,14,,cbop,FALSE
a7d67be4cbba73d8740caf25bb7fa584a7cfdf4c,2,M,C,14,,cbop,TRUE
cd068bdeedbf891ddad96964c02501c4dc3bcd8e,2,S,G,14,,cbop,TRUE
4727d27dcee7cc2021a8d32c392ba4778edfd219,2,D,C,14,,cbop,FALSE
b09d8634d5d073f56de5a9091228888d14a905f2,2,S,G,14,,cbop,TRUE
03cc6a3620d4643f50ad120d758ec596f4c5b1e3,2,M,G,14,,cbop,TRUE
1bead517554c9fdc0800adb3bba72db2cf1f0589,2,M,G,14,,cbop,TRUE
0ecc3f6a7cb67892b5917ffe200b2dcf2dcd9d9a,2,S,H,14,,cbop,TRUE
103b65372c29ba885580e811e12e758562d45c71,2,M,F,14,,cbop,TRUE
177dafcb9fb8af7d85e127a98e1569a5bed24685,2,M,G,14,,cbop,TRUE
87f5c685715b51a7792506f13dd9199dddac6cb5,2,S,G,14,,cbop,TRUE
a8aab7a43c17f844a3c4a01b67e2103b4ea32dfa,2,M,G,14,,cbop,TRUE
29bee2e8d3698aae51590d7303f43f2c4de15a36,2,D,G,14,,cbop,TRUE
1ac33a0735a78a7facd5abd4fc259d72d172e010,2,S,I,14,,cbop,TRUE
c904d515362898169478ae84db13662b28e42390,2,M,G,14,,cbop,TRUE
e23fca545ef135d10a88bba63293d2559aef345e,2,S,H,14,,cbop,TRUE
ee955ac5b9bb23bf372706e7596102a81975fc10,2,M,C,14,,cbop,TRUE
6bd5185d1cddb482a9c25af463f65a4292ad3681,2,M,N,14,,cbop,TRUE
646e7d2fdabc63815017a1e520500e90703f883f,2,D,D.E,14,,cbop,TRUE
08e99b3f3be789c360154725bf17560841668ba4,2,M,G,32,,cbop,TRUE
78dd94db124649f2f781cd506900f27dccb79ee2,2,S,G,30,,cbop,FALSE
91c35f0b407166fb8c3c97b68f5ee0558e22d7ca,2,D,C,30,,cbop,FALSE
0c0ac0884508d2d2c0af5d791c951f8e6c7e8b2b,2,D,C,26,,cbop,FALSE
d1f7be9311bd1fc00f81b39f01ec241f7d645dc8,2,M,F,32,,cbop,TRUE
d51116a1f0d7a8c7bbfe1cdb4977e84fdcecae97,2,M,G,32,,cbop,FALSE
ce687fdb4c8c2ca576d652abe59738f16a26beed,2,M,C,30,,cbop,TRUE
e52c01402de535112acafc0f4321c448d64fd6d9,2,D,C,32,,cbop,FALSE
634cba163c393a890bd8a6c5e89d7874626a92a9,2,M,G,32,,cbop,FALSE
4285ae94be0f485938194c7b35727f47ca7c069e,2,M,F,30,,cbop,TRUE
b286ae683fdf86597b38d0eb74c7d5163ef7ee70,2,S,C,30,,cbop,TRUE
7b8ad4b3b3bcc6e379c191a2c8a1a13ad9702632,2,D,D.E,30,,cbop,TRUE
d0892e196c45e880d2d494a79bf1961a712e45dc,2,M,M,30,,cbop,TRUE
e35cdb3c7912362e05fd760b935638623fe1864f,2,M,G,30,,cbop,TRUE
02a65feeb220723bd77e276ca5b2d123ab4fa586,2,S,C,30,,cbop,FALSE
7ac99c0961731d9773e05ec5472323aa7695bd46,1,M,Q,30,,cbop,TRUE
6344bb05183177e17e0af484e907d9a04d2f96e8,2,S,C,30,,cbop,FALSE
5169ef3d5b95957b4ed0745880890caa577f84aa,2,S,N,30,,cbop,FALSE
ac58d02aaa2dd2f1959fece82b7a60336cd5791b,2,M,M,32,,cbop,TRUE
bef8676123dc6dfab1a780bf9f45bab5fce09d7c,2,S,C,30,,cbop,FALSE
d024894d0c9649429830608dd9331912f400914d,2,M,C,30,,cbop,TRUE
7e3dedc1a58891bf19e92b249a4537360b9a318a,2,M,G,30,,cbop,TRUE
5350002f53f203f6ace93b45e7dfdeee5755a523,2,S,I,30,,cbop,TRUE
93329f6fbd3c9b60aea5f5ba9f3f6a15d7c7a6c6,2,S,C,30,,cbop,FALSE
577947d49fb46f3574840b64c7bb9a4b167fd157,1,S,O,30,,cbop,TRUE
bce072c3c92b69615ed93215649333f7a1aa6529,2,S,K.L,30,,cbop,TRUE
c7c79e458bef21c5848bbdcac12e2463143cc71c,2,M,F,30,,cbop,TRUE
fb7d2ffb3b99d3b532bf58e517d4e830d79ec2c2,2,M,G,30,,cbop,FALSE
3f4856cf7461f9e80a4bcef20fe72b228db10dbc,1,D,P,30,,cbop,FALSE
d9953933d256f841acfbecbc6d8ae61e82ede261,2,M,I,30,,cbop,TRUE
ffa4ebd96bf135bb77e6a8486d2b36f464cda6ff,2,S,G,30,,cbop,FALSE
d014183cbed93c7d1381abfce4e15e81025cbd0d,2,M,G,30,,cbop,FALSE
201306453ae2a8f22b79e1d56a64bb8f1be8eadc,2,S,F,30,,cbop,TRUE
1874fcfaf6a0dc7e3e9221066d5cb931bcce7c67,2,M,F,30,,cbop,TRUE
aa84d175af142e1ec32286d82d82ab475a27d5d5,2,M,C,30,,cbop,TRUE
436cb838aec018e682aa924badc7e755bc4593b7,2,M,F,30,,cbop,TRUE
5bd013a6713cf17a739721ac884df650c7dd7522,2,D,C,30,,cbop,TRUE
fdbb5c76467d53416a4e374ff243d50ef31d0977,2,D,C,30,,cbop,FALSE
daef3788b2f38c2aaaa2a3a94042c377f0877d00,2,S,G,30,,cbop,TRUE
870350650de1d7f4a02e9db4491ecaac7fe186a5,2,D,C,30,,cbop,FALSE
26be993975059b699e0d7af3e92d86fabecf84f0,2,M,C,30,,cbop,FALSE
a76c9349921dc5e5536d71b47e6ae5c8ccc44850,2,D,F,10,,cbop,TRUE
8eaf58382fb366761df860f48a7dc3b513604b5f,2,M,C,10,,cbop,TRUE
f7d794096b408e04ae1e32ab07ab24aef7bedef8,2,D,I,10,,cbop,TRUE
de9b1f696f22d27a2a6533d5c7fb45503f45fe8f,2,S,F,10,,cbop,FALSE
c883d98694708167b9f24b63fcc407a26815deac,2,S,N,10,,cbop,TRUE
f6eaac6691ce9b6b2d8609b7d891c48761dce223,2,D,C,10,,cbop,TRUE
c02cf36cfd9cb70beb3595206fee1cac41410558,2,D,F,10,,cbop,TRUE
25b17e2b7fab6c1ebfb6d528d4cf9a8c0e80ea9e,2,D,F,10,,cbop,TRUE
3e37e771117fda88283a75cc98058db6f90b91b1,2,S,C,10,,cbop,TRUE
1fa4665d5b2c04523dbc65ba543d3e4772239465,2,M,C,10,,cbop,FALSE
cb43e1630b823b741dfab7eba364ff3ca8a57359,2,M,M,14,,cbop,TRUE
ef38b232082207dd8fcb2733b3edfb60e45bdb15,2,M,F,10,,cbop,TRUE
b87a192d1c69475187570cc2cd0a428c106095fd,2,S,C,10,,cbop,TRUE
46a0027489c050e577ab230121dc0a4aca98f1d0,2,M,R.S,10,,cbop,TRUE
8227ca991a4d072595eb0318d58aa503f49d57d8,2,S,G,10,,cbop,FALSE
ebfb226e659b5087f2a7506a9e336eeb3d750278,2,S,G,10,,cbop,FALSE
51683c2b7d47edca1d0e9301a7afeb292383e724,2,S,C,10,,cbop,TRUE
07fd44ec3df43eaa2ef92f0bea769bcf107b3274,2,M,G,10,,cbop,TRUE
aec5d2fbb2938e5c2ec18030b8af94d4fe40afba,2,M,I,10,,cbop,TRUE
3765da1a4dc6398f2603f9a3cbcbbbdeea6cbac8,2,M,G,10,,cbop,FALSE
affd149d7c31adadfa4bf931f5cec67f8cec7f7e,1,S,D.E,10,,cbop,FALSE
5e4175f044c37b4b36f43812ffc09b64bfb3d87b,2,M,C,10,,cbop,FALSE
e7727342dfbe8a067d737dc8e8c2a42b7cadce57,2,M,G,10,,cbop,TRUE
69f5e46ccd17666af5d38c7412c1e78434d676f7,2,S,F,10,,cbop,TRUE
e60143fbdb4e16d32280508fe4a47eb4b29cd0d0,2,M,G,10,,cbop,FALSE
fdeef4dbfd10ee193021735430bfeb3ff45229fc,2,D,N,14,,cbop,FALSE
094026faf08b12fd629b555287d6e3907d22d3e2,2,D,C,10,,cbop,FALSE
eb61d09c93e8b6906f878e93ee13390c3d9fb61b,2,M,I,10,,cbop,FALSE
0c8d3439090960873b2dbdc6bdb796d0b5753c7c,2,S,C,10,,cbop,FALSE
713ba91df245af06d0b016620e0cef44d7dac716,2,D,G,10,,cbop,FALSE
ab66aa4773d807de22431d80db79851c86e1d3be,2,S,N,10,,cbop,FALSE
530e3c7b4e0667070e5824e2ad5c78897cde5eda,2,D,C,10,,cbop,TRUE
0f3100f05f9275e3f8864c4a4d0a85fab98710d3,2,S,F,10,,cbop,TRUE
5167e7a6ecfa0888a9bd9f80d9ad796a9dc37107,2,M,G,10,,cbop,TRUE
a5a6bc8718b58141338cac016bfa27ba88437ad0,2,S,P,10,,cbop,TRUE
90cc1060ff2471c5c90102cbf106326586938f79,2,S,F,10,,cbop,TRUE
ea119b1e4d8bc64de92a7f59a4f2e441d480eb84,2,M,F,10,,cbop,TRUE
60af1faf73fa770e1821284b27fc6a81077af6d0,2,S,N,10,,cbop,TRUE
a80b45ef2c122d46cff756194ddfdda6596a42e0,2,M,N,10,,cbop,TRUE
dfd4390230411e4a9b0f611afa36d1e11a574536,2,M,G,10,,cbop,FALSE
2d742f4a49b4e715eff9a2be15c48140bd464d50,2,D,F,10,,cbop,TRUE
292e7fc7516a634fa4e730e5c16ee218b08351b5,2,S,G,10,,cbop,TRUE
f1b41927d07d30e3319ad85081ab0fcb9f2bc707,2,M,G,10,,cbop,TRUE
e6dd1cea00910556c2c67dbb9def3934aeb26f2c,2,M,F,10,,cbop,TRUE
d0f7e823f72e585274e726fdf6da7e51169c960d,2,M,F,10,,cbop,TRUE
7a39eb888d878b936952cc52b4df9041da1e6071,1,S,P,10,,cbop,TRUE
230b380d049cf47f4326829837be397c0dba7413,2,D,Q,10,,cbop,TRUE
b021738a40425eb52ee536726bd7fc24e2facf78,2,D,G,10,,cbop,TRUE
c479b7882fb458a2931e44e06638b4e1ea0ac2b8,2,M,F,10,,cbop,TRUE
4d144da7f1fc751f361c4d56bccc24ac327f9059,2,D,G,10,,cbop,TRUE
7a58ef4fc999721839abe7caaea755bdd56522c4,2,D,G,10,,cbop,FALSE
789fb1b8de2d0b83515c00b923c60d6b17dce5fa,2,S,P,10,,cbop,TRUE
02bb35e00d5b1acf67f95b90d07cadf8cdfba419,2,M,H,10,,cbop,TRUE
571e53e77296ceee6c6b2a68df41290be87890b2,2,D,C,10,,cbop,TRUE
3a55d93f63398ea8c33a0929d2e6dab3d9461223,1,S,P,10,,cbop,TRUE
b0ed56a256fec203755ff97ccfddb4ff33e357b0,2,S,H,10,,cbop,FALSE
5514e5c44edd910ad3c0b5a8b8b6f83c4d0028cf,2,S,F,10,,cbop,TRUE
8483c71fef228bdeb51765e571c85f5c3fc97846,1,S,K.L,10,,cbop,TRUE
62ceef704ec2aa2d9feb718bf776e72bd173fba4,2,D,C,10,,cbop,TRUE
2b5a96593d3fdbfb8393a83a248b42a04d843b8c,2,D,N,10,,cbop,FALSE
943974a4683b96a5945c54ab2567ff95c62af541,2,S,F,10,,cbop,TRUE
deb57bc0efce7306aa089c0fd54e6a83dfb75694,2,M,G,10,,cbop,TRUE
50e7576e5ae4ecc6e716e28cc6529c52e32b7454,2,S,C,10,,cbop,TRUE
b6c9b48e4a81cf5af055694a1e59ad0db9d73504,2,M,H,10,,cbop,FALSE
217ff2a52f46b84c01c7110e0c4ae6906a308b98,2,S,I,10,,cbop,TRUE
cd4cff78d997226b2350eaaa51a4ed9e22f5da47,2,S,F,10,,cbop,TRUE
2673a4839cc7cc49e4731b5f6af0c2017c1b2e15,2,D,G,10,,cbop,FALSE
169b66159ea466ccdbae884f2999d1f4003e5f80,2,S,G,10,,cbop,TRUE
5755d76158e66749afe8ce71793e5fae681db963,2,M,G,10,,cbop,FALSE
8c904e6c5daa6b6696e1b5026793cc42b54af66d,2,M,G,10,,cbop,TRUE
b43bb33b5df60afd2639a1316064ecada0290bbf,2,S,G,10,,cbop,FALSE
ac6df82e45d829f362e40dd81b6b9f3a83f4ddd4,2,S,F,14,,cbop,TRUE
f8863c8e2cd63f8170574806efca9ac9544a77bd,1,S,Q,10,,cbop,TRUE
ba4daa38e459297b8d5de95239da125f223d3973,2,S,F,10,,cbop,TRUE
10ddfe2dde51f9bf6607b5522fe3d4a671f9f192,2,S,G,10,,cbop,TRUE
e1aca97cfbbadb573bd9ceb9dc0ebdd48b257496,2,S,M,14,,cbop,TRUE
5e4718bcc3473b721e79b5143d97da31404fb1aa,2,M,H,10,,cbop,FALSE
7aae8fe9ac5ca6a9d538fe850d3c40676be4653c,2,D,C,14,,cbop,TRUE
493684c5d74919fe4a36eb70646834ef7276aa97,2,M,R.S,14,,cbop,FALSE
6794f50751c4baffeb62a884923d01e1dcdd8608,2,D,H,14,,cbop,TRUE
ff87682eb14f17a3368a416481bfc7edc40906b1,2,S,F,10,,cbop,TRUE
b8d4c83feecae62662add74c3b63a91a85710e8b,2,D,N,10,,cbop,TRUE
e48834a9b7d6dde55e5d277251b45056cbd2a06d,2,M,F,14,,cbop,TRUE
fdd9cc445c2d9dccc39f24986798354392f4a849,2,M,F,14,,cbop,TRUE
ddac3a0dfca9fd9ad48a17a6a09f816057b015bb,2,S,C,14,,cbop,TRUE
1d3bee1bfa6794084ebdb4d4d8f225553ba301e5,2,S,I,14,,cbop,FALSE
2a0038c95b47f7611b086ba1cba743e65587f518,1,S,Q,10,,cbop,TRUE
aa973c52471c2a6d511b0a96d18a8a81dbffbe4d,2,D,C,14,,cbop,TRUE
e42a4d125026f91283590c07ff4d4a9d3ad00b75,2,M,R.S,14,,cbop,FALSE
3ed6e5f4daa522c5291bc60e6d3b31e310632ec6,2,S,G,14,,cbop,TRUE
afe6c1baf83ffb6e9b32553de36fbd5bf0d22370,2,M,F,14,,cbop,TRUE
b3ecd6a0df2a9d80763cc8999ddbcf89f12edd8f,2,D,D.E,10,,cbop,FALSE
578133862a24f8a69f8f4e6710c456cd6ca5b833,2,M,G,14,,cbop,TRUE
4b3f6a0678da545f024717ba73bb29382942217e,2,M,G,14,,cbop,TRUE
fbe1c59874e083adfabd62babc81822858eae84c,2,M,C,14,,cbop,FALSE
404f8eb6f03d2055dfce9b40bb6d65d8b3633501,2,M,G,14,,cbop,FALSE
f28055962947495d2eb8fe36a918a0d454a65263,1,D,D.E,14,,cbop,FALSE
5308838fb29464e359a612fcfa4411ac566233d3,2,M,C,10,,cbop,FALSE
591fcb98c1377c9b025aac6515fd62eecb3b90d4,2,M,F,14,,cbop,TRUE
e4b9601cb18b86efd97d294bda87440b7e7a5350,2,M,C,14,,cbop,TRUE
5c8bdbf3c54cd875ef72fd100877de8e68a92879,2,M,G,14,,cbop,FALSE
5e2a0c1597aa43683080fc0891ea9d27c1103159,1,S,O,14,,cbop,TRUE
2ade7d9537eba16c3d6f67e8988a24abd81545f6,1,S,K.L,14,,cbop,TRUE
2ad529c18973e12240e646f9ab80419537644458,2,M,G,14,,cbop,FALSE
556fccb58173558d912535806e646ec777afacfe,2,M,C,14,,cbop,TRUE
636acdce478ec0e49e2e215c2e006121e9975d54,2,D,C,14,,cbop,TRUE
08d8da616070a8adda076527bcf4ccf52fdfcf62,2,D,H,14,,cbop,FALSE
b88db0fdab55db2cefa3e34e5e6aadd97326e611,2,D,C,14,,cbop,TRUE
8e66e3ec2e2258c0db215c247614c8393f1078c5,2,S,C,30,,cbop,TRUE
8a601eb393e6c5e53973c5b1f270fdb8000fd160,2,D,N,30,,cbop,TRUE
200ffe9712149827f76db3d45540f724e59ff365,2,D,C,30,,cbop,FALSE
794dad43c84344ceeb14f0552481c8bfb73716ad,2,M,G,30,,cbop,TRUE
6c1977ec0eb37ee9e3ed833a85695c9fee2d3f7d,2,D,C,30,,cbop,TRUE
2e7511ee833ccb4dca703e6c1c9ead4adf189f6b,2,S,G,30,,cbop,TRUE
3d6f4933c520211ea8e05c50412a563ba5b4dc72,2,D,C,30,,cbop,TRUE
0fbfded4b5644aa064cd2e9c71dccb8940f81057,2,D,G,30,,cbop,TRUE
03b24427d6998cea874a989557c4da8e2e772e9a,2,M,M,30,,cbop,TRUE
7fb9414c7331d4a4e3a7a81978c2dc4e6ad5c478,2,M,G,30,,cbop,TRUE
9930fe359f0a130ed9e8d4a00cd341bac53ed0e9,2,D,G,30,,cbop,FALSE
2e09e17620fda5055ecd7ea3d995f956aad6177a,2,D,C,14,,cbop,FALSE
453b2758697de4f1532ccac8c9a7ea7eae9237bc,2,M,C,30,,cbop,TRUE
b51e1e30c15ac1a84ca2c38a884210a1b609804f,2,M,F,30,,cbop,TRUE
6a6c173603fc600a1d86ed30e5fb0ed7be2a08dc,2,S,G,30,,cbop,FALSE
11141ed4f482e6f4bebdfd3b718b3436678fbe6f,2,D,C,30,,cbop,FALSE
57f1fc620c6a3d3176a4b884d0e6d63eb08cee7a,2,D,N,30,,cbop,FALSE
d4c09948027f392247720decdba39bac7b1cd2ed,2,D,C,30,,cbop,TRUE
27c1799cbbf44c7e5c07a41df916c3fafe51c5fa,2,D,C,30,,cbop,TRUE
6b435c5543f0c0ad7d3ea63cb75f8543c7ac1ff8,2,S,M,30,,cbop,TRUE
b4aed277e260cfad14561c39c46be95ca20359c5,2,S,H,30,,cbop,FALSE
b194a73d6be46527660ed06220bf684e44cfcfde,2,S,C,30,,cbop,TRUE
1237010254074823ae1ad26436268e1ed4b81096,1,D,Q,30,,cbop,FALSE
3087028083c03650f5147d658dd0215e49e7ce78,2,M,H,30,,cbop,TRUE
d243e9dbdb2ca313730ef168d2a37e34e85baf71,2,M,G,30,,cbop,TRUE
ef73a7d8dbbb73d66d26cf514dbbd62a99674d24,2,D,C,30,,cbop,TRUE
70b390611c742122dce33d209721f23956b03f1b,2,M,F,30,,cbop,FALSE
8d3517c69aa396854502e1094ea7b16c6198b5d4,2,S,M,30,,cbop,TRUE
cdfe6bab5397f66b0575619c23d52bf7434b8eff,1,D,Q,30,,cbop,FALSE
0044b172176d9d36eb345d7bf7e28047356d8ebc,2,D,G,04,,cbop,FALSE
dedc09ccc4db80ee19132ce49aee115aae69bafb,2,M,G,30,,cbop,FALSE
a1ee1fa1d2a0889114fd8443a4088e20cec2b326,2,D,C,30,,cbop,FALSE
a1567d431201e84c0442a7aefe1bd9ad6a6bfe82,2,D,G,30,,cbop,TRUE
3956dc2974641b20f1d4114f186d4c8fef7429eb,2,D,F,30,,cbop,FALSE
dee07557a4c16f54cc59c0a939e00cc61eb3c753,2,M,I,30,,cbop,FALSE
bc22a341ea86807278337c8d25fe378e9ea9251f,2,D,N,30,,cbop,TRUE
bb4288e408470e75ae080e6344b4bfd3c8fb5f9a,2,M,G,30,,cbop,FALSE
644f8b74979ad45f351f68684c1c0477af7fbee1,2,M,M,02,,cbop,TRUE
1d1afb2b0477bd3e691c797a325ed59549ef43cf,2,M,I,30,,cbop,FALSE
61fbb3aea959c18b3e046647755afe14bbdba4e4,2,S,F,30,,cbop,TRUE
c48f13b7c709ff5a5414c39efc385860aa0d2f78,1,D,Q,30,,cbop,TRUE
bc8c08e8ed090c61f6768fbdab214dcf830d0314,2,D,C,30,,cbop,TRUE
ff02666f752a0e99d372ad07fee9df3efb8ff7c7,2,M,H,30,,cbop,TRUE
3b09a26a64885d3d14463e60817d24c4c1d24d2f,2,M,C,30,,cbop,TRUE
b9e3eb86942dee8dcc09ca4b895cb181155b5129,2,M,C,30,,cbop,TRUE
fa8820b5ca523af46cc3fe21698f5f36cabc0c92,1,S,Q,30,,cbop,FALSE
846d553d71e013526dea5159d5528d4e14c6b01c,2,S,C,30,,cbop,FALSE
d339214c5520a59ba9754ab049bac726f2ce11f2,2,D,D.E,30,,cbop,TRUE
9ebfd7c119923b317b61fffd31382eac5e226f89,2,M,I,30,,cbop,TRUE
f8a18a9aca945a5d1b63f8025b2f6df202c8ce6d,2,M,C,30,,cbop,TRUE
444f38aa0242fca9a124908b9ea34b9e3c16178c,2,D,N,30,,cbop,TRUE
ffd2c136b7e2d5c315e5e0e731733b654c0b8334,2,D,C,30,,cbop,TRUE
1781f534cf862cb5608d55fa5b7698ff430819c9,2,D,C,30,,cbop,FALSE
8165dcff344a52003dcbe1a8a7951c7c3cd3bae0,2,M,G,30,,cbop,FALSE
188154607b4c40ccec66aa8d394120c90cf054d9,2,D,C,30,,cbop,FALSE
0405e68e9515ee1a0bc2be64eed96eee292c0535,2,D,C,04,,cbop,FALSE
ad8862f27242911bf8e00837226d6d43a991a553,2,S,G,30,,cbop,TRUE
670ffe7b3c501e016e7cf07af50a8a2024b36a2a,2,M,C,30,,cbop,TRUE
56d0c9734255e4002aedae9fbef8b7b3f04381d8,2,D,H,04,,cbop,FALSE
b7b242e081c13b353c08d790ff9191df3561ad8e,2,S,G,30,,cbop,TRUE
3113463dd65d3a9c2df110b20aa79faf70038907,2,D,C,30,,cbop,TRUE
b2fac3f9b57edcbf60cf91faf484ee08bfb908be,2,S,G,30,,cbop,FALSE
efd662883de118a490f593a9aa6e59ab5dd0b096,2,D,N,14,,cbop,FALSE
f5996d42e2668a41d2c3f9eec90ddf146cac4c58,2,S,G,30,,cbop,TRUE
ed61a2f1341c501f3f49e124c897d567fdb86fd4,2,S,P,30,,cbop,TRUE
5d265ce722b6bb2ab2c20514d361a63685837bb1,2,S,C,30,,cbop,TRUE
8a2932536eff1e98e827b15f8313a95c80cd2c78,2,D,C,02,,cbop,FALSE
da89fc16162fe1bcc18212c2e429fc07dad8c443,2,D,Q,30,,cbop,FALSE
89eb285dc33969a5c6e6ff7255c0646a341e205f,2,M,M,30,,cbop,TRUE
c728e807f79cc3707c2bb5e87087283f4237df68,2,M,G,30,,cbop,FALSE
504739e880055d8255b049a6b878d6d4c30fb781,2,S,G,30,,cbop,TRUE
3e9c7fe3d22f9e8f3b14bd738310f215f9786ad6,2,S,Q,02,,cbop,TRUE
45eb9a50bf5ec533b9db5a2c0a3aaf81cb6af31c,2,D,N,02,,cbop,FALSE
6bb83f49eeffb9a1bed46366ba092568fbdd5515,2,D,F,30,,cbop,TRUE
e765fab3cec0545d728fe61f82fea7b5ce901f8b,2,M,G,30,,cbop,FALSE
2e0b20ec9ea0ea456e495dbfc771fe78e4f73690,1,S,P,30,,cbop,TRUE
8aadd393dbff0ed3355a45d00b80c432d7db8054,2,M,G,30,,cbop,FALSE
dee6371740798faf076343a6d8044832cb3ef173,2,D,G,30,,cbop,FALSE
62d202cb53e5457d8c2f2a94b3c7637589b56b4d,2,S,G,30,,cbop,FALSE
23ee145de126317a3a7adad1e7c82db0c7e4f303,2,D,C,30,,cbop,TRUE
3963a0f3c77193a6eef89c9603c017ffd06411de,2,S,G,30,,cbop,FALSE
fd9ce375d017536d9d703a21d947df0fdc1c8cb5,2,D,C,30,,cbop,FALSE
f8c4c602080e2864617da610064f462e97d591c5,2,S,C,30,,cbop,TRUE
de2d2db69869e7f526f007cbf842839c621f8622,2,D,D.E,30,,cbop,FALSE
e7a96f8ea75d5acded8485f575caa371539efc46,2,M,D.E,30,,cbop,TRUE
9d1aca53e94da9c0b09a5f707ae0c8d68648b7ca,2,M,G,30,,cbop,FALSE
4bbeb9b31777ba28d67d8f9bae7ece6c8caf3019,2,D,G,30,,cbop,TRUE
3a1841b820d7d736f0842c831caab42fa18c9b3c,2,M,G,30,,cbop,TRUE
9fffac6083d85ea291695e407da9c940bf9460cd,2,S,I,30,,cbop,FALSE
333af8649632849c9e6f4b899c4e8d2be4864de7,2,M,G,30,,cbop,TRUE
473917e891fb87838a8879ab282d77b80f813119,2,M,C,30,,cbop,TRUE
17c6044e7ec34b9ada83c2f1859f2e63afdf9e38,1,D,M,30,,cbop,TRUE
4cdae823b5cf7e0fae26a96f2361c4dd9e57d11f,2,S,I,30,,cbop,FALSE
3e09fd025e6b31a4882714b299d2a8f26ae233f0,2,S,G,28,,cbop,FALSE
0d788f717a08197610d0422c601b2468bf25b242,2,D,G,30,,cbop,FALSE
4f7f43a6854a7f4302aa08ffefb2817b0f0ba5f6,2,M,F,30,,cbop,TRUE
aee5c2d710c28b77f0c666f13b4b6fca5c68a044,2,S,G,24,,cbop,FALSE
27ff80b9ec17edab0d983fd226f2232da18e12df,2,D,C,30,,cbop,FALSE
515c4d8ff9721501470419ca42ccb1a50d077261,2,M,F,30,,cbop,TRUE
bd1d244c5c08e8b2c4c471e59d41edcb63cabf6d,2,M,F,30,,cbop,TRUE
ee64841e63836c7cd81b0a61e5010c4ab2df73fe,2,S,G,28,,cbop,FALSE
cc629c1ab36a1e9760529f0116cb914013e5a4b0,2,S,G,08,,cbop,FALSE
